-10080.0,8.698407327756286e-06
-10080.0,9.771611075848341e-06
-10080.0,1.291482476517558e-07
-10080.0,2.2919266484677792e-07
-10080.0,5.7862052926793694e-06
-10080.0,2.3392203729599714e-06
-10080.0,1.3023964129388332e-06
-10080.0,7.480593922082335e-07
-10080.0,1.8972059478983283e-06
-10080.0,1.278749550692737e-06
-10080.0,5.911715561524034e-07
-10080.0,6.939444574527442e-07
-10070.0,6.5847416408360004e-06
-10070.0,1.1007841749233194e-05
-10070.0,2.710294211283326e-07
-10070.0,2.546585164964199e-07
-10070.0,5.6334101827815175e-06
-10070.0,2.168235369026661e-06
-10070.0,1.3023964129388332e-06
-10070.0,7.430571713484824e-07
-10070.0,1.901753421407193e-06
-10070.0,1.229636836796999e-06
-10070.0,6.33917807135731e-07
-10070.0,7.73070496506989e-07
-10060.0,5.561560101341456e-06
-10060.0,9.245923138223588e-06
-10060.0,1.3415046851150692e-07
-10060.0,2.637534635141492e-07
-10060.0,8.235929271904752e-06
-10060.0,2.1245796233415604e-06
-10060.0,1.331500243395567e-06
-10060.0,7.385096978396177e-07
-10060.0,1.925400283653289e-06
-10060.0,1.216903910972178e-06
-10060.0,5.925357982050627e-07
-10060.0,7.435119186993688e-07
-10050.0,5.67933966522105e-06
-10050.0,7.066773832775652e-06
-10050.0,2.703473001020029e-07
-10050.0,2.637534635141492e-07
-10050.0,8.647930371807888e-06
-10050.0,1.949956640601158e-06
-10050.0,1.3624230632558465e-06
-10050.0,7.330527296289802e-07
-10050.0,2.0218067220412195e-06
-10050.0,1.1841621017083526e-06
-10050.0,6.002665031701326e-07
-10050.0,7.403286872431636e-07
-10040.0,5.419678927864879e-06
-10040.0,5.908020739298081e-06
-10040.0,2.646629582159221e-07
-10040.0,2.710294211283326e-07
-10040.0,6.693881005048752e-06
-10040.0,1.8553691916167736e-06
-10040.0,1.3878889149054885e-06
-10040.0,7.257767720147967e-07
-10040.0,1.9463186617940664e-06
-10040.0,1.1223164619877934e-06
-10040.0,6.060645318939351e-07
-10040.0,7.416360858769622e-07
-10030.0,5.2032191888429224e-06
-10030.0,5.793481250293553e-06
-10030.0,1.291482476517558e-07
-10030.0,2.6557245291769505e-07
-10030.0,4.66206984128803e-06
-10030.0,1.6952981241047382e-06
-10030.0,1.4133547665551305e-06
-10030.0,7.185008144006133e-07
-10030.0,1.950866135302931e-06
-10030.0,1.127773430198431e-06
-10030.0,5.998117558192462e-07
-10030.0,7.10315362084657e-07
-10020.0,4.964022082276642e-06
-10020.0,5.5442797020077705e-06
-10020.0,1.3460521586239338e-07
-10020.0,2.6921043172478676e-07
-10020.0,3.76439857063815e-06
-10020.0,1.622538547962904e-06
-10020.0,1.4260876923799515e-06
-10020.0,7.148628355935216e-07
-10020.0,1.9472281564958394e-06
-10020.0,1.0932126315310597e-06
-10020.0,5.979927664157003e-07
-10020.0,7.157723302952945e-07
-10010.0,4.722096491605043e-06
-10010.0,5.247784429229796e-06
-10010.0,1.3460521586239338e-07
-10010.0,2.773958840407431e-07
-10010.0,3.6716301110573113e-06
-10010.0,1.5279510989785194e-06
-10010.0,1.4497345546260476e-06
-10010.0,7.021299097687006e-07
-10010.0,2.0181687432341278e-06
-10010.0,1.0586518328636885e-06
-10010.0,5.848050932399929e-07
-10010.0,7.503331289626658e-07
-10000.0,4.4929038267582655e-06
-10000.0,4.951289156451821e-06
-10000.0,1.3096723705530167e-07
-10000.0,2.573870006017387e-07
-10000.0,3.582954377634451e-06
-10000.0,1.3751559890806675e-06
-10000.0,1.4633769751526415e-06
-10000.0,6.875779945403337e-07
-10000.0,1.9354047253727913e-06
-10000.0,1.025910023599863e-06
-10000.0,5.911715561524034e-07
-10000.0,7.084963726811111e-07
-9990.0,4.250978236086667e-06
-9990.0,4.6584318624809384e-06
-9990.0,1.3278622645884752e-07
-9990.0,2.6693669497035444e-07
-9990.0,3.406967152841389e-06
-9990.0,1.280568540096283e-06
-9990.0,1.4733814168721437e-06
-9990.0,6.730260793119669e-07
-9990.0,1.9235812942497432e-06
-9990.0,1.0913936421275139e-06
-9990.0,5.911715561524034e-07
-9990.0,7.021299097687006e-07
-9980.0,4.03451849706471e-06
-9980.0,4.3910404201596975e-06
-9980.0,1.2732925824820995e-07
-9980.0,2.810338628478348e-07
-9980.0,3.272361936978996e-06
-9980.0,1.3278622645884752e-06
-9980.0,1.4838406059425324e-06
-9980.0,6.511982064694166e-07
-9980.0,1.9099388737231493e-06
-9980.0,1.127773430198431e-06
-9980.0,5.857145879417658e-07
-9980.0,6.912159733474255e-07
-9970.0,3.819877747446299e-06
-9970.0,4.045432433485985e-06
-9970.0,1.2732925824820995e-07
-9970.0,2.667093212949112e-07
-9970.0,3.09046299662441e-06
-9970.0,1.3642420526593924e-06
-9970.0,1.488388079451397e-06
-9970.0,6.366462912410498e-07
-9970.0,1.8935679690912366e-06
-9970.0,1.2405507732182741e-06
-9970.0,5.456968210637569e-07
-9970.0,6.857590051367879e-07
-9960.0,3.550667315721512e-06
-9960.0,3.812601789832115e-06
-9960.0,1.2005330063402653e-07
-9960.0,2.8057911549694836e-07
-9960.0,3.0322553357109427e-06
-9960.0,1.4479155652225018e-06
-9960.0,1.453770437365165e-06
-9960.0,6.257323548197746e-07
-9960.0,1.8608261598274112e-06
-9960.0,1.2951204553246498e-06
-9960.0,6.075424607843161e-07
-9960.0,6.803020369261503e-07
-9950.0,3.3614924177527428e-06
-9950.0,3.6670826375484467e-06
-9950.0,2.3646862246096134e-07
-9950.0,2.710294211283326e-07
-9950.0,2.8485374059528112e-06
-9950.0,1.4551915228366852e-06
-9950.0,1.493162926635705e-06
-9950.0,6.002665031701326e-07
-9950.0,1.8317223293706775e-06
-9950.0,1.3278622645884752e-06
-9950.0,5.638867150992155e-07
-9950.0,6.71207089908421e-07
-9940.0,3.168679540976882e-06
-9940.0,3.3796823117882013e-06
-9940.0,1.1641532182693481e-07
-9940.0,2.7557689463719726e-07
-9940.0,2.7284841053187847e-06
-9940.0,1.5243131201714277e-06
-9940.0,1.4538272807840258e-06
-9940.0,5.602487362921238e-07
-9940.0,1.8153514247387648e-06
-9940.0,1.4042598195374012e-06
-9940.0,5.566107574850321e-07
-9940.0,6.621121428906918e-07
-9930.0,2.9976945370435715e-06
-9930.0,3.179593477398157e-06
-9930.0,1.0913936421275139e-07
-9930.0,2.7921487344428897e-07
-9930.0,2.6047928258776665e-06
-9930.0,1.5552359400317073e-06
-9930.0,1.4906618162058294e-06
-9930.0,5.602487362921238e-07
-9930.0,1.7826096154749393e-06
-9930.0,1.495209289714694e-06
-9930.0,5.384208634495735e-07
-9930.0,6.475602276623249e-07
-9920.0,2.8303475119173527e-06
-9920.0,2.990418579429388e-06
-9920.0,2.000888343900442e-07
-9920.0,2.7284841053187847e-07
-9920.0,2.48473952524364e-06
-9920.0,1.6061676433309913e-06
-9920.0,1.4761099009774625e-06
-9920.0,5.311449058353901e-07
-9920.0,1.735315890982747e-06
-9920.0,1.5024852473288774e-06
-9920.0,4.984030965715647e-07
-9920.0,5.929905455559492e-07
-9910.0,2.6702764444053173e-06
-9910.0,2.8048816602677107e-06
-9910.0,2.7284841053187847e-07
-9910.0,2.3501343093812466e-06
-9910.0,1.6461854102090001e-06
-9910.0,1.4624674804508686e-06
-9910.0,5.456968210637569e-07
-9910.0,1.6952981241047382e-06
-9910.0,1.6152625903487206e-06
-9910.0,5.165929906070232e-07
-9910.0,5.857145879417658e-07
-9900.0,2.4629116524010897e-06
-9900.0,2.5793269742280245e-06
-9900.0,1.0186340659856796e-07
-9900.0,2.637534635141492e-07
-9900.0,2.23008100874722e-06
-9900.0,1.6916601452976465e-06
-9900.0,1.4479155652225018e-06
-9900.0,5.347828846424818e-07
-9900.0,1.6589183360338211e-06
-9900.0,1.6516423784196377e-06
-9900.0,4.729372449219227e-07
-9900.0,6.039044819772243e-07
-9890.0,2.3646862246096134e-06
-9890.0,2.419255906715989e-06
-9890.0,2.0736479200422764e-07
-9890.0,2.6193447411060333e-07
-9890.0,2.1209416445344687e-06
-9890.0,1.711669028736651e-06
-9890.0,1.3642420526593924e-06
-9890.0,5.566107574850321e-07
-9890.0,1.6043486539274454e-06
-9890.0,1.7080310499295592e-06
-9890.0,4.94765117764473e-07
-9890.0,5.820766091346741e-07
-9880.0,2.1973391994833946e-06
-9880.0,2.3101165425032377e-06
-9880.0,1.0550138540565968e-07
-9880.0,2.6193447411060333e-07
-9880.0,2.026354195550084e-06
-9880.0,1.7535057850182056e-06
-9880.0,1.382431946694851e-06
-9880.0,6.039044819772243e-07
-9880.0,1.5024852473288774e-06
-9880.0,1.760781742632389e-06
-9880.0,4.729372449219227e-07
-9880.0,5.638867150992155e-07
-9870.0,2.015440259128809e-06
-9870.0,2.1100277081131935e-06
-9870.0,1.0186340659856796e-07
-9870.0,2.510205376893282e-07
-9870.0,1.9208528101444244e-06
-9870.0,1.7789716366678476e-06
-9870.0,1.356966095045209e-06
-9870.0,6.257323548197746e-07
-9870.0,1.5024852473288774e-06
-9870.0,1.786247594282031e-06
-9870.0,4.1109160520136356e-07
-9870.0,5.420588422566652e-07
-9860.0,1.913576852530241e-06
-9860.0,2.0081643015146255e-06
-9860.0,7.275957614183426e-09
-9860.0,2.3283064365386963e-07
-9860.0,1.8299033399671316e-06
-9860.0,1.8226273823529482e-06
-9860.0,1.3351382222026587e-06
-9860.0,6.402842700481415e-07
-9860.0,1.4115357771515846e-06
-9860.0,1.8299033399671316e-06
-9860.0,4.3655745685100555e-07
-9860.0,4.911271389573812e-07
-9850.0,1.724401954561472e-06
-9850.0,1.7826096154749393e-06
-9850.0,4.547473508864641e-10
-9850.0,2.4374458007514477e-07
-9850.0,1.709850039333105e-06
-9850.0,1.8462742445990443e-06
-9850.0,1.306034391745925e-06
-9850.0,5.929905455559492e-07
-9850.0,1.4042598195374012e-06
-9850.0,1.8771970644593239e-06
-9850.0,4.0381564758718014e-07
-9850.0,4.802132025361061e-07
-9840.0,1.7316779121756554e-06
-9840.0,1.6952981241047382e-06
-9840.0,7.275957614183426e-09
-9840.0,2.3646862246096134e-07
-9840.0,1.6152625903487206e-06
-9840.0,1.8662831280380487e-06
-9840.0,1.2696546036750078e-06
-9840.0,6.402842700481415e-07
-9840.0,1.3715180102735758e-06
-9840.0,1.9190338207408786e-06
-9840.0,4.474713932722807e-07
-9840.0,4.984030965715647e-07
-9830.0,1.7789716366678476e-06
-9830.0,1.520675141364336e-06
-9830.0,1.3096723705530167e-07
-9830.0,2.1827872842550278e-07
-9830.0,1.5243131201714277e-06
-9830.0,1.8480932340025902e-06
-9830.0,1.2441887520253658e-06
-9830.0,6.875779945403337e-07
-9830.0,1.4733814168721437e-06
-9830.0,1.951775630004704e-06
-9830.0,4.256435204297304e-07
-9830.0,5.165929906070232e-07
-9820.0,1.8080754671245813e-06
-9820.0,1.5043042367324233e-06
-9820.0,2.601154847070575e-07
-9820.0,2.4010660126805305e-07
-9820.0,1.4260876923799515e-06
-9820.0,1.8899299902841449e-06
-9820.0,1.178705133497715e-06
-9820.0,6.330083124339581e-07
-9820.0,1.5315890777856112e-06
-9820.0,1.987245923373848e-06
-9820.0,4.511093720793724e-07
-9820.0,6.002665031701326e-07
-9810.0,1.8435457604937255e-06
-9810.0,1.5770638128742576e-06
